Company Name,Ticker,Exchange,Sector,Industry,Optionable,Last Close,Beta,Market Cap (mil),Month of Fiscal Yr End,P/E (Trailing 12 Months),P/E (F1),P/E (F2),F0 Consensus Est.,F1 Consensus Est.,F2 Consensus Est.,EPS Growth F1,EPS Growth F2,F1 PEG,F2 PEG,PEG Ratio
Progyny,PGNY,NSDQ,Medical,Medical Services,YES,40.07,1.49,3782.9,12,93.19,90.77,67.1,0.29,0.44,0.6,0.517241379310345,0.3636363636363636,1.754886666666666,1.84525,2.26
Koninklijke Philips,PHG,NYSE,Medical,Medical - Products,YES,22.8,0.94,21173.22,12,21.51,22.03,15.89,0.63,1.03,1.43,0.634920634920635,0.3883495145631067,0.34697249999999996,0.40916750000000013,
Premier,PINC,NSDQ,Medical,Medical Services,YES,27.75,0.32,3304.43,6,11.42,10.18,9.35,2.48,2.72,2.97,0.09677419354838718,0.09191176470588235,1.0519333333333325,1.0172800000000002,1.04
Insulet,PODD,NSDQ,Medical,Medical - Products,YES,287.96,0.79,20069.61,12,246.12,209.1,140.91,-0.01,1.38,2.04,-139.0,0.4782608695652175,-0.015043165467625899,2.9462999999999995,5.96
Perrigo,PRGO,NYSE,Medical,Medical - Products,YES,33.2,0.81,4492.82,12,15.16,12.89,10.76,2.02,2.58,3.09,0.27722772277227725,0.19767441860465107,0.4649607142857142,0.5443294117647062,
Privia Health Group,PRVA,NSDQ,Medical,Medical Info Systems,YES,26.85,0.76,3105.53,12,244.09,118.21,84.28,-0.26,0.23,0.32,-1.8846153846153846,0.3913043478260869,-0.6272367346938775,2.1538222222222227,3.33
QuidelOrtho,QDEL,NSDQ,Medical,Medical - Products,YES,83.13,0.27,5539.24,12,11.04,15.78,14.61,13.42,5.27,5.69,-0.6073025335320418,0.07969639468690719,-0.25983754601226994,1.8332071428571388,
QIAGEN,QGEN,NYSE,Medical,Medical - Biomedical and Genetics,YES,45.76,0.37,10420.3,12,22.0,21.63,20.07,2.32,2.12,2.28,-0.08620689655172403,0.0754716981132074,-2.5090800000000026,2.659275000000005,8.35
RadNet,RDNT,NSDQ,Medical,Medical - Outpatient and Home Healthcare,YES,32.51,1.66,1896.82,12,120.41,125.04,98.51,0.31,0.26,0.33,-0.16129032258064513,0.2692307692307693,-7.752480000000002,3.658942857142857,
Dr. Reddys Laboratories,RDY,NYSE,Medical,Medical - Generic Drugs,YES,63.18,0.54,10526.73,3,18.97,18.56,16.68,3.31,3.4,3.79,0.027190332326283945,0.11470588235294121,6.825955555555566,1.4541538461538457,2.48
Regeneron Pharmaceuticals,REGN,NSDQ,Medical,Medical - Biomedical and Genetics,YES,721.61,0.22,79168.02,12,16.57,17.83,17.46,42.49,40.46,41.32,-0.04777594728171337,0.02125556104794858,-3.7320034482758597,8.214320930232564,1.88
Repligen,RGEN,NSDQ,Medical,Medical - Biomedical and Genetics,YES,152.12,0.99,8470.04,12,50.71,64.89,51.43,3.17,2.34,2.96,-0.26182965299684546,0.264957264957265,-2.47832891566265,1.9410677419354834,2.7
ResMed,RMD,NYSE,Medical,Medical - Products,YES,220.77,0.48,32437.88,6,34.82,30.4,26.81,6.5,7.26,8.23,0.1169230769230769,0.13360881542699735,2.6000000000000005,2.0066041237113383,2.95
"Revvity, Inc.",RVTY,NYSE,Medical,Medical Services,YES,121.0,1.09,15178.36,12,18.5,24.51,20.96,7.9,4.94,5.77,-0.37468354430379747,0.16801619433198361,-0.654152027027027,1.2474987951807244,
Select Medical,SEM,NYSE,Medical,Medical - HMOs,YES,30.0,1.42,3813.81,12,21.13,16.27,12.84,1.34,1.84,2.34,0.3731343283582089,0.2717391304347825,0.43603600000000003,0.4725120000000002,1.08
Surgery Partners,SGRY,NSDQ,Medical,Medical Services,YES,44.06,2.75,5572.56,12,146.87,81.97,60.56,0.09,0.54,0.73,5.000000000000001,0.35185185185185175,0.16393999999999995,1.7211789473684216,
Sotera Health,SHC,NSDQ,Medical,Medical Services,YES,18.8,2.24,5311.31,12,21.36,23.5,20.81,0.93,0.8,0.9,-0.13978494623655913,0.12499999999999997,-1.6811538461538464,1.6648000000000003,
Beauty Health,SKIN,NSDQ,Medical,Medical Services,YES,8.55,1.11,1134.18,12,,23.36,14.54,0.07,0.37,0.59,4.285714285714286,0.5945945945945945,0.05450666666666667,0.24453636363636366,
Smith & Nephew SNATS,SNN,NYSE,Medical,Medical - Products,YES,30.85,0.63,13471.89,12,,18.25,16.5,1.57,1.69,1.87,0.07643312101910821,0.10650887573964507,2.3877083333333355,1.5491666666666652,1.68
Sanofi,SNY,NSDQ,Medical,Large Cap Pharmaceuticals,YES,52.89,0.58,133395.84,12,12.02,11.87,10.9,4.32,4.46,4.85,0.03240740740740733,0.08744394618834074,3.6627428571428657,1.2465128205128215,1.62
STAAR Surgical,STAA,NSDQ,Medical,Medical - Dental Supplies,YES,55.81,1.12,2697.48,12,50.28,52.65,35.01,1.23,1.06,1.59,-0.13821138211382109,0.5,-3.809382352941178,0.7001999999999999,
STERIS,STE,NYSE,Medical,Medical - Instruments,YES,228.35,0.87,22526.96,3,27.81,25.97,24.2,8.05,8.79,9.44,0.09192546583850912,0.07394766780432314,2.8251148648648705,3.272584615384613,2.36
Stevanato Group,STVN,NYSE,Medical,Medical - Drugs,YES,31.69,0.86,9365.66,12,54.64,50.78,44.14,0.54,0.62,0.72,0.14814814814814806,0.16129032258064513,3.427650000000002,2.7366800000000007,
Supernus Pharmaceuticals,SUPN,NSDQ,Medical,Medical - Generic Drugs,YES,29.43,0.99,1603.24,12,33.07,22.41,14.17,1.63,1.31,2.08,-0.1963190184049079,0.5877862595419847,-1.1415093750000005,0.24107402597402597,
ShockWave Medical,SWAV,NSDQ,Medical,Medical - Instruments,YES,271.33,0.97,9930.68,12,42.8,67.55,54.14,2.99,4.02,5.01,0.34448160535117034,0.24626865671641798,1.9609174757281567,2.1984121212121206,24.74
Stryker,SYK,NYSE,Medical,Medical - Products,YES,298.62,0.96,113126.59,12,31.4,29.4,26.73,9.18,10.16,11.17,0.10675381263616562,0.09940944881889761,2.7539999999999987,2.6888792079207926,3.12
Syneos Health,SYNH,NSDQ,Medical,Medical Info Systems,YES,42.29,1.58,4383.24,12,9.48,12.49,10.31,4.67,3.39,4.1,-0.27408993576017127,0.20943952802359866,-0.45568984375000005,0.492266197183099,
BioTechne Corp,TECH,NSDQ,Medical,Medical - Biomedical and Genetics,YES,82.8,1.23,13035.75,6,42.3,36.0,31.36,1.98,2.3,2.64,0.16161616161616155,0.14782608695652188,2.227500000000001,2.12141176470588,2.77
Teva Pharmaceutical Industries,TEVA,NYSE,Medical,Medical - Generic Drugs,YES,8.02,1.18,8985.65,12,3.37,3.51,3.32,2.51,2.29,2.41,-0.08764940239043816,0.052401746724890876,-0.4004590909090913,0.6335666666666662,1.23
Teleflex,TFX,NYSE,Medical,Medical - Instruments,YES,247.25,1.0,11596.03,12,18.63,18.6,17.0,12.98,13.29,14.54,0.023882896764252596,0.09405568096313018,7.788000000000033,1.8074400000000002,2.63
Tenet Healthcare,THC,NYSE,Medical,Medical - Hospital,YES,80.65,2.14,8221.07,12,12.76,14.12,12.76,6.14,5.71,6.32,-0.07003257328990224,0.10683012259194402,-2.016204651162792,1.1944196721311469,5.27
Thermo Fisher Scientific,TMO,NYSE,Medical,Medical - Instruments,YES,525.26,0.78,202603.97,12,24.99,22.18,19.78,23.04,23.68,26.56,0.027777777777777804,0.12162162162162159,7.984799999999993,1.6263555555555562,2.61
Universal Health Services,UHS,NYSE,Medical,Medical - Hospital,YES,153.44,1.29,10768.69,12,15.19,14.94,13.21,9.81,10.27,11.62,0.04689092762487248,0.13145082765335928,3.1861173913043546,1.0049385185185187,1.99
UnitedHealth Group,UNH,NYSE,Medical,Medical - HMOs,YES,484.08,0.66,450693.94,12,20.57,19.54,17.44,22.01,24.77,27.75,0.12539754656974092,0.12030682276947922,1.5582442028985521,1.4496268456375838,1.42
USANA Health Sciences,USNA,NYSE,Medical,Medical - Drugs,YES,61.33,0.77,1183.56,12,18.09,20.27,17.28,3.28,3.03,3.55,-0.07621951219512195,0.17161716171617164,-2.659424,1.0068923076923075,1.69
U.S. Physical Therapy,USPH,NYSE,Medical,Medical - Outpatient and Home Healthcare,YES,121.01,1.38,1580.7,12,45.66,45.84,38.42,2.7,2.64,3.15,-0.02222222222222224,0.1931818181818181,-20.627999999999986,1.988800000000001,5.11
United Therapeutics,UTHR,NSDQ,Medical,Medical - Drugs,YES,234.26,0.61,10974.27,12,15.77,12.96,11.82,16.58,18.07,19.82,0.08986731001206286,0.09684560044272274,1.4421261744966423,1.2204994285714286,
Vertex Pharmaceuticals,VRTX,NSDQ,Medical,Medical - Biomedical and Genetics,YES,357.98,0.51,92198.33,12,24.83,24.68,22.53,14.6,14.51,15.89,-0.006164383561643826,0.09510682288077194,-40.036444444444506,2.368915217391303,3.0
Viatris,VTRS,NSDQ,Medical,Medical Services,YES,10.01,1.18,12002.29,12,3.12,3.4,3.49,3.38,2.95,2.87,-0.12721893491124253,-0.027118644067796634,-0.2672558139534885,-1.286937499999999,
Warby Parker,WRBY,NYSE,Medical,Medical - Products,YES,13.85,1.88,1335.62,12,230.83,109.34,71.64,-0.05,0.13,0.19,-3.5999999999999996,0.4615384615384615,-0.3037222222222223,1.5522,
West Pharmaceutical Services,WST,NYSE,Medical,Medical - Dental Supplies,YES,383.62,1.11,28480.94,12,46.5,49.86,43.99,8.19,7.69,8.72,-0.061050061050060944,0.1339401820546164,-8.167068000000015,3.284301941747572,
Dentsply Sirona,XRAY,NSDQ,Medical,Medical - Dental Supplies,YES,40.57,0.94,8620.22,12,,21.18,17.91,1.96,1.92,2.27,-0.02040816326530614,0.1822916666666667,-10.37819999999999,0.9824914285714283,2.27
Zimmer Biomet,ZBH,NYSE,Medical,Medical - Products,YES,140.66,1.04,29337.36,12,19.62,18.89,17.69,6.84,7.45,7.95,0.08918128654970765,0.06711409395973154,2.118157377049179,2.63581,2.57
Zoetis,ZTS,NYSE,Medical,Medical - Drugs,YES,170.73,0.77,78896.4,12,35.06,31.59,28.44,4.86,5.41,6.0,0.11316872427983535,0.10905730129390015,2.7914072727272736,2.6078033898305093,2.76
